timestamp,topico,valor,unidade,alarme
2026-05-16T23:45:43.338Z,transformador/nucleo/temperatura,47.08,°C,
2026-05-16T23:45:43.338Z,transformador/nucleo/delta_t,6.88,°C,
2026-05-16T23:45:43.338Z,transformador/primario/corrente,2.3,A,
2026-05-16T23:45:43.338Z,transformador/secundario/corrente,16.43,A,
2026-05-16T23:45:43.338Z,transformador/vibracao/fft_120hz,0.52,g,
2026-05-16T23:45:43.338Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:45:44.838Z,transformador/nucleo/temperatura,60,°C,
2026-05-16T23:45:44.838Z,transformador/nucleo/delta_t,10.38,°C,
2026-05-16T23:45:44.838Z,transformador/primario/corrente,3.3,A,
2026-05-16T23:45:44.838Z,transformador/secundario/corrente,17.33,A,
2026-05-16T23:45:44.838Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:45:44.838Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:46.340Z,transformador/nucleo/temperatura,50.14,°C,
2026-05-16T23:45:46.340Z,transformador/nucleo/delta_t,10.92,°C,
2026-05-16T23:45:46.340Z,transformador/primario/corrente,3.16,A,
2026-05-16T23:45:46.340Z,transformador/secundario/corrente,25.65,A,
2026-05-16T23:45:46.340Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:45:46.340Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:45:47.843Z,transformador/nucleo/temperatura,60.62,°C,
2026-05-16T23:45:47.843Z,transformador/nucleo/delta_t,4.83,°C,
2026-05-16T23:45:47.843Z,transformador/primario/corrente,2.73,A,
2026-05-16T23:45:47.843Z,transformador/secundario/corrente,23.33,A,
2026-05-16T23:45:47.843Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:45:47.843Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:45:49.346Z,transformador/nucleo/temperatura,59.91,°C,
2026-05-16T23:45:49.346Z,transformador/nucleo/delta_t,5.79,°C,
2026-05-16T23:45:49.346Z,transformador/primario/corrente,2.35,A,
2026-05-16T23:45:49.346Z,transformador/secundario/corrente,32.12,A,
2026-05-16T23:45:49.346Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:45:49.346Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:45:50.847Z,transformador/nucleo/temperatura,60.55,°C,
2026-05-16T23:45:50.847Z,transformador/nucleo/delta_t,9.65,°C,
2026-05-16T23:45:50.847Z,transformador/primario/corrente,2.01,A,
2026-05-16T23:45:50.847Z,transformador/secundario/corrente,25.15,A,
2026-05-16T23:45:50.847Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:45:50.847Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:45:52.349Z,transformador/nucleo/temperatura,52.63,°C,
2026-05-16T23:45:52.349Z,transformador/nucleo/delta_t,10.4,°C,
2026-05-16T23:45:52.349Z,transformador/primario/corrente,2.51,A,
2026-05-16T23:45:52.349Z,transformador/secundario/corrente,19.7,A,
2026-05-16T23:45:52.349Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:45:52.349Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:45:53.851Z,transformador/nucleo/temperatura,50.92,°C,
2026-05-16T23:45:53.851Z,transformador/nucleo/delta_t,9.42,°C,
2026-05-16T23:45:53.851Z,transformador/primario/corrente,2.71,A,
2026-05-16T23:45:53.851Z,transformador/secundario/corrente,17.48,A,
2026-05-16T23:45:53.851Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:45:53.851Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:45:55.353Z,transformador/nucleo/temperatura,50.26,°C,
2026-05-16T23:45:55.353Z,transformador/nucleo/delta_t,6.41,°C,
2026-05-16T23:45:55.353Z,transformador/primario/corrente,3.26,A,
2026-05-16T23:45:55.353Z,transformador/secundario/corrente,23.23,A,
2026-05-16T23:45:55.353Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:45:55.353Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:45:56.855Z,transformador/nucleo/temperatura,59.64,°C,
2026-05-16T23:45:56.855Z,transformador/nucleo/delta_t,8.51,°C,
2026-05-16T23:45:56.855Z,transformador/primario/corrente,2.41,A,
2026-05-16T23:45:56.855Z,transformador/secundario/corrente,20.74,A,
2026-05-16T23:45:56.855Z,transformador/vibracao/fft_120hz,0.24,g,
2026-05-16T23:45:56.855Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:45:58.356Z,transformador/nucleo/temperatura,57.38,°C,
2026-05-16T23:45:58.356Z,transformador/nucleo/delta_t,21.65,°C,
2026-05-16T23:45:58.356Z,transformador/primario/corrente,2.97,A,
2026-05-16T23:45:58.356Z,transformador/secundario/corrente,25.62,A,
2026-05-16T23:45:58.356Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:45:58.356Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:45:59.859Z,transformador/nucleo/temperatura,51.45,°C,
2026-05-16T23:45:59.859Z,transformador/nucleo/delta_t,4.96,°C,
2026-05-16T23:45:59.859Z,transformador/primario/corrente,3.23,A,
2026-05-16T23:45:59.859Z,transformador/secundario/corrente,22.79,A,
2026-05-16T23:45:59.859Z,transformador/vibracao/fft_120hz,0.04,g,
2026-05-16T23:45:59.859Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:01.362Z,transformador/nucleo/temperatura,59.35,°C,
2026-05-16T23:46:01.362Z,transformador/nucleo/delta_t,11.44,°C,
2026-05-16T23:46:01.362Z,transformador/primario/corrente,2.2,A,
2026-05-16T23:46:01.362Z,transformador/secundario/corrente,21.94,A,
2026-05-16T23:46:01.362Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:46:01.362Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:46:02.864Z,transformador/nucleo/temperatura,51.61,°C,
2026-05-16T23:46:02.864Z,transformador/nucleo/delta_t,8.93,°C,
2026-05-16T23:46:02.864Z,transformador/primario/corrente,2.06,A,
2026-05-16T23:46:02.864Z,transformador/secundario/corrente,21.85,A,
2026-05-16T23:46:02.864Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:46:02.864Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:46:04.367Z,transformador/nucleo/temperatura,45.03,°C,
2026-05-16T23:46:04.367Z,transformador/nucleo/delta_t,6.92,°C,
2026-05-16T23:46:04.367Z,transformador/primario/corrente,3.41,A,
2026-05-16T23:46:04.367Z,transformador/secundario/corrente,23.15,A,
2026-05-16T23:46:04.367Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:46:04.367Z,transformador/vibracao/fft_240hz,0.19,g,
2026-05-16T23:46:05.869Z,transformador/nucleo/temperatura,59.43,°C,
2026-05-16T23:46:05.869Z,transformador/nucleo/delta_t,10.94,°C,
2026-05-16T23:46:05.869Z,transformador/primario/corrente,5.6,A,
2026-05-16T23:46:05.869Z,transformador/secundario/corrente,20.21,A,
2026-05-16T23:46:05.869Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:46:05.869Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:46:07.371Z,transformador/nucleo/temperatura,50.9,°C,
2026-05-16T23:46:07.371Z,transformador/nucleo/delta_t,5.91,°C,
2026-05-16T23:46:07.371Z,transformador/primario/corrente,3.18,A,
2026-05-16T23:46:07.371Z,transformador/secundario/corrente,24.19,A,
2026-05-16T23:46:07.371Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:46:07.371Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:46:08.873Z,transformador/nucleo/temperatura,52.54,°C,
2026-05-16T23:46:08.873Z,transformador/nucleo/delta_t,11.21,°C,
2026-05-16T23:46:08.873Z,transformador/primario/corrente,2.06,A,
2026-05-16T23:46:08.873Z,transformador/secundario/corrente,23.38,A,
2026-05-16T23:46:08.873Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:46:08.873Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:46:10.375Z,transformador/nucleo/temperatura,47.62,°C,
2026-05-16T23:46:10.375Z,transformador/nucleo/delta_t,7.54,°C,
2026-05-16T23:46:10.375Z,transformador/primario/corrente,2.99,A,
2026-05-16T23:46:10.375Z,transformador/secundario/corrente,26.4,A,
2026-05-16T23:46:10.375Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:46:10.375Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:46:11.878Z,transformador/nucleo/temperatura,55.98,°C,
2026-05-16T23:46:11.878Z,transformador/nucleo/delta_t,9.62,°C,
2026-05-16T23:46:11.878Z,transformador/primario/corrente,2.86,A,
2026-05-16T23:46:11.878Z,transformador/secundario/corrente,17.48,A,
2026-05-16T23:46:11.878Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:46:11.878Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:46:13.379Z,transformador/nucleo/temperatura,58.67,°C,
2026-05-16T23:46:13.379Z,transformador/nucleo/delta_t,5.73,°C,
2026-05-16T23:46:13.379Z,transformador/primario/corrente,3.36,A,
2026-05-16T23:46:13.379Z,transformador/secundario/corrente,26.26,A,
2026-05-16T23:46:13.379Z,transformador/vibracao/fft_120hz,0.06,g,
2026-05-16T23:46:13.379Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:46:14.880Z,transformador/nucleo/temperatura,59.72,°C,
2026-05-16T23:46:14.880Z,transformador/nucleo/delta_t,5.78,°C,
2026-05-16T23:46:14.880Z,transformador/primario/corrente,2.67,A,
2026-05-16T23:46:14.880Z,transformador/secundario/corrente,21.43,A,
2026-05-16T23:46:14.880Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:46:14.880Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:46:16.382Z,transformador/nucleo/temperatura,62.19,°C,
2026-05-16T23:46:16.382Z,transformador/nucleo/delta_t,11.56,°C,
2026-05-16T23:46:16.382Z,transformador/primario/corrente,3.09,A,
2026-05-16T23:46:16.382Z,transformador/secundario/corrente,25.59,A,
2026-05-16T23:46:16.382Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:46:16.382Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:46:17.884Z,transformador/nucleo/temperatura,58.17,°C,
2026-05-16T23:46:17.884Z,transformador/nucleo/delta_t,6.7,°C,
2026-05-16T23:46:17.884Z,transformador/primario/corrente,2.64,A,
2026-05-16T23:46:17.884Z,transformador/secundario/corrente,22.41,A,
2026-05-16T23:46:17.884Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:46:17.884Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:19.385Z,transformador/nucleo/temperatura,56.82,°C,
2026-05-16T23:46:19.385Z,transformador/nucleo/delta_t,24.49,°C,
2026-05-16T23:46:19.385Z,transformador/primario/corrente,3.34,A,
2026-05-16T23:46:19.385Z,transformador/secundario/corrente,25.31,A,
2026-05-16T23:46:19.385Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:46:19.385Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:46:20.888Z,transformador/nucleo/temperatura,57.31,°C,
2026-05-16T23:46:20.888Z,transformador/nucleo/delta_t,4.52,°C,
2026-05-16T23:46:20.888Z,transformador/primario/corrente,2.11,A,
2026-05-16T23:46:20.888Z,transformador/secundario/corrente,26.15,A,
2026-05-16T23:46:20.888Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:46:20.888Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:46:22.390Z,transformador/nucleo/temperatura,61.82,°C,
2026-05-16T23:46:22.390Z,transformador/nucleo/delta_t,10.66,°C,
2026-05-16T23:46:22.390Z,transformador/primario/corrente,2.49,A,
2026-05-16T23:46:22.390Z,transformador/secundario/corrente,17.41,A,
2026-05-16T23:46:22.390Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:46:22.390Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:46:23.891Z,transformador/nucleo/temperatura,58.78,°C,
2026-05-16T23:46:23.891Z,transformador/nucleo/delta_t,4.95,°C,
2026-05-16T23:46:23.891Z,transformador/primario/corrente,3.11,A,
2026-05-16T23:46:23.891Z,transformador/secundario/corrente,26.53,A,
2026-05-16T23:46:23.891Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:46:23.891Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:46:25.393Z,transformador/nucleo/temperatura,55.93,°C,
2026-05-16T23:46:25.393Z,transformador/nucleo/delta_t,11.53,°C,
2026-05-16T23:46:25.393Z,transformador/primario/corrente,2.93,A,
2026-05-16T23:46:25.393Z,transformador/secundario/corrente,21.94,A,
2026-05-16T23:46:25.393Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:46:25.393Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:46:26.895Z,transformador/nucleo/temperatura,48.77,°C,
2026-05-16T23:46:26.895Z,transformador/nucleo/delta_t,5.9,°C,
2026-05-16T23:46:26.895Z,transformador/primario/corrente,2.06,A,
2026-05-16T23:46:26.895Z,transformador/secundario/corrente,21.56,A,
2026-05-16T23:46:26.895Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:46:26.895Z,transformador/vibracao/fft_240hz,0.2,g,
2026-05-16T23:46:28.397Z,transformador/nucleo/temperatura,62.5,°C,
2026-05-16T23:46:28.397Z,transformador/nucleo/delta_t,7.17,°C,
2026-05-16T23:46:28.397Z,transformador/primario/corrente,2.87,A,
2026-05-16T23:46:28.397Z,transformador/secundario/corrente,52.28,A,
2026-05-16T23:46:28.397Z,transformador/vibracao/fft_120hz,0.35,g,
2026-05-16T23:46:28.397Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:46:29.899Z,transformador/nucleo/temperatura,49.28,°C,
2026-05-16T23:46:29.899Z,transformador/nucleo/delta_t,6.42,°C,
2026-05-16T23:46:29.899Z,transformador/primario/corrente,2.18,A,
2026-05-16T23:46:29.899Z,transformador/secundario/corrente,24.61,A,
2026-05-16T23:46:29.899Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:46:29.899Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:46:31.401Z,transformador/nucleo/temperatura,62.01,°C,
2026-05-16T23:46:31.401Z,transformador/nucleo/delta_t,7.12,°C,
2026-05-16T23:46:31.401Z,transformador/primario/corrente,2.21,A,
2026-05-16T23:46:31.401Z,transformador/secundario/corrente,25.27,A,
2026-05-16T23:46:31.401Z,transformador/vibracao/fft_120hz,0.33,g,
2026-05-16T23:46:31.401Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:46:32.903Z,transformador/nucleo/temperatura,48.6,°C,
2026-05-16T23:46:32.903Z,transformador/nucleo/delta_t,5.2,°C,
2026-05-16T23:46:32.903Z,transformador/primario/corrente,2.26,A,
2026-05-16T23:46:32.903Z,transformador/secundario/corrente,17.42,A,
2026-05-16T23:46:32.903Z,transformador/vibracao/fft_120hz,0.14,g,
2026-05-16T23:46:32.903Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:46:34.405Z,transformador/nucleo/temperatura,47.04,°C,
2026-05-16T23:46:34.405Z,transformador/nucleo/delta_t,5.97,°C,
2026-05-16T23:46:34.405Z,transformador/primario/corrente,2.31,A,
2026-05-16T23:46:34.405Z,transformador/secundario/corrente,23.33,A,
2026-05-16T23:46:34.405Z,transformador/vibracao/fft_120hz,0.53,g,
2026-05-16T23:46:34.405Z,transformador/vibracao/fft_240hz,0,g,
2026-05-16T23:46:35.908Z,transformador/nucleo/temperatura,56.04,°C,
2026-05-16T23:46:35.908Z,transformador/nucleo/delta_t,10.44,°C,
2026-05-16T23:46:35.908Z,transformador/primario/corrente,3.24,A,
2026-05-16T23:46:35.908Z,transformador/secundario/corrente,18.83,A,
2026-05-16T23:46:35.908Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:46:35.908Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:37.410Z,transformador/nucleo/temperatura,59.04,°C,
2026-05-16T23:46:37.410Z,transformador/nucleo/delta_t,4.08,°C,
2026-05-16T23:46:37.410Z,transformador/primario/corrente,2.61,A,
2026-05-16T23:46:37.410Z,transformador/secundario/corrente,18.12,A,
2026-05-16T23:46:37.410Z,transformador/vibracao/fft_120hz,0.38,g,
2026-05-16T23:46:37.410Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:46:38.911Z,transformador/nucleo/temperatura,54.8,°C,
2026-05-16T23:46:38.911Z,transformador/nucleo/delta_t,5.22,°C,
2026-05-16T23:46:38.911Z,transformador/primario/corrente,3.16,A,
2026-05-16T23:46:38.911Z,transformador/secundario/corrente,23.23,A,
2026-05-16T23:46:38.911Z,transformador/vibracao/fft_120hz,0.03,g,
2026-05-16T23:46:38.911Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:46:40.414Z,transformador/nucleo/temperatura,51.31,°C,
2026-05-16T23:46:40.414Z,transformador/nucleo/delta_t,6.38,°C,
2026-05-16T23:46:40.414Z,transformador/primario/corrente,2.01,A,
2026-05-16T23:46:40.414Z,transformador/secundario/corrente,26.2,A,
2026-05-16T23:46:40.414Z,transformador/vibracao/fft_120hz,0.59,g,
2026-05-16T23:46:40.414Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:41.915Z,transformador/nucleo/temperatura,64.07,°C,
2026-05-16T23:46:41.915Z,transformador/nucleo/delta_t,6.17,°C,
2026-05-16T23:46:41.915Z,transformador/primario/corrente,2.28,A,
2026-05-16T23:46:41.915Z,transformador/secundario/corrente,22.2,A,
2026-05-16T23:46:41.915Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:46:41.915Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:46:43.418Z,transformador/nucleo/temperatura,72.39,°C,
2026-05-16T23:46:43.418Z,transformador/nucleo/delta_t,17.67,°C,
2026-05-16T23:46:43.418Z,transformador/primario/corrente,2.5,A,
2026-05-16T23:46:43.418Z,transformador/secundario/corrente,24.84,A,
2026-05-16T23:46:43.418Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:46:43.418Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:46:44.920Z,transformador/nucleo/temperatura,61.47,°C,
2026-05-16T23:46:44.920Z,transformador/nucleo/delta_t,5.8,°C,
2026-05-16T23:46:44.920Z,transformador/primario/corrente,2.72,A,
2026-05-16T23:46:44.920Z,transformador/secundario/corrente,16.99,A,
2026-05-16T23:46:44.920Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:46:44.920Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:46:46.421Z,transformador/nucleo/temperatura,54.72,°C,
2026-05-16T23:46:46.421Z,transformador/nucleo/delta_t,11.33,°C,
2026-05-16T23:46:46.421Z,transformador/primario/corrente,3.32,A,
2026-05-16T23:46:46.421Z,transformador/secundario/corrente,17.98,A,
2026-05-16T23:46:46.421Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:46:46.421Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:46:47.923Z,transformador/nucleo/temperatura,55.8,°C,
2026-05-16T23:46:47.923Z,transformador/nucleo/delta_t,6.38,°C,
2026-05-16T23:46:47.923Z,transformador/primario/corrente,2.88,A,
2026-05-16T23:46:47.923Z,transformador/secundario/corrente,25.73,A,
2026-05-16T23:46:47.923Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:46:47.923Z,transformador/vibracao/fft_240hz,0.21,g,
2026-05-16T23:46:49.424Z,transformador/nucleo/temperatura,45.88,°C,
2026-05-16T23:46:49.424Z,transformador/nucleo/delta_t,4.88,°C,
2026-05-16T23:46:49.424Z,transformador/primario/corrente,3.12,A,
2026-05-16T23:46:49.424Z,transformador/secundario/corrente,16.81,A,
2026-05-16T23:46:49.424Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:46:49.424Z,transformador/vibracao/fft_240hz,0.02,g,
2026-05-16T23:46:50.925Z,transformador/nucleo/temperatura,50.49,°C,
2026-05-16T23:46:50.925Z,transformador/nucleo/delta_t,4.87,°C,
2026-05-16T23:46:50.925Z,transformador/primario/corrente,2.06,A,
2026-05-16T23:46:50.925Z,transformador/secundario/corrente,23.54,A,
2026-05-16T23:46:50.925Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:46:50.925Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:52.428Z,transformador/nucleo/temperatura,63.27,°C,
2026-05-16T23:46:52.428Z,transformador/nucleo/delta_t,11.41,°C,
2026-05-16T23:46:52.428Z,transformador/primario/corrente,3.54,A,
2026-05-16T23:46:52.428Z,transformador/secundario/corrente,20.71,A,
2026-05-16T23:46:52.428Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:46:52.428Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:53.930Z,transformador/nucleo/temperatura,57.68,°C,
2026-05-16T23:46:53.930Z,transformador/nucleo/delta_t,9.73,°C,
2026-05-16T23:46:53.930Z,transformador/primario/corrente,3.06,A,
2026-05-16T23:46:53.930Z,transformador/secundario/corrente,20.29,A,
2026-05-16T23:46:53.930Z,transformador/vibracao/fft_120hz,0.13,g,
2026-05-16T23:46:53.930Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:46:55.432Z,transformador/nucleo/temperatura,60.64,°C,
2026-05-16T23:46:55.432Z,transformador/nucleo/delta_t,11.5,°C,
2026-05-16T23:46:55.432Z,transformador/primario/corrente,2.42,A,
2026-05-16T23:46:55.432Z,transformador/secundario/corrente,25.71,A,
2026-05-16T23:46:55.432Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:46:55.432Z,transformador/vibracao/fft_240hz,0.01,g,
2026-05-16T23:46:56.932Z,transformador/nucleo/temperatura,49.14,°C,
2026-05-16T23:46:56.932Z,transformador/nucleo/delta_t,8.87,°C,
2026-05-16T23:46:56.932Z,transformador/primario/corrente,3.17,A,
2026-05-16T23:46:56.932Z,transformador/secundario/corrente,16.45,A,
2026-05-16T23:46:56.932Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:46:56.932Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:46:58.433Z,transformador/nucleo/temperatura,60.04,°C,
2026-05-16T23:46:58.433Z,transformador/nucleo/delta_t,4.32,°C,
2026-05-16T23:46:58.433Z,transformador/primario/corrente,3.26,A,
2026-05-16T23:46:58.433Z,transformador/secundario/corrente,26.77,A,
2026-05-16T23:46:58.433Z,transformador/vibracao/fft_120hz,0.07,g,
2026-05-16T23:46:58.433Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:46:59.935Z,transformador/nucleo/temperatura,64.69,°C,
2026-05-16T23:46:59.935Z,transformador/nucleo/delta_t,8.97,°C,
2026-05-16T23:46:59.935Z,transformador/primario/corrente,2.17,A,
2026-05-16T23:46:59.935Z,transformador/secundario/corrente,27.36,A,
2026-05-16T23:46:59.935Z,transformador/vibracao/fft_120hz,0.02,g,
2026-05-16T23:46:59.935Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:47:01.438Z,transformador/nucleo/temperatura,45.1,°C,
2026-05-16T23:47:01.438Z,transformador/nucleo/delta_t,11.88,°C,
2026-05-16T23:47:01.438Z,transformador/primario/corrente,2.21,A,
2026-05-16T23:47:01.438Z,transformador/secundario/corrente,22.17,A,
2026-05-16T23:47:01.438Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:47:01.438Z,transformador/vibracao/fft_240hz,0.08,g,
2026-05-16T23:47:02.940Z,transformador/nucleo/temperatura,59.05,°C,
2026-05-16T23:47:02.940Z,transformador/nucleo/delta_t,4.72,°C,
2026-05-16T23:47:02.940Z,transformador/primario/corrente,2.44,A,
2026-05-16T23:47:02.940Z,transformador/secundario/corrente,33.41,A,
2026-05-16T23:47:02.940Z,transformador/vibracao/fft_120hz,0.09,g,
2026-05-16T23:47:02.940Z,transformador/vibracao/fft_240hz,0.03,g,
2026-05-16T23:47:04.442Z,transformador/nucleo/temperatura,61.38,°C,
2026-05-16T23:47:04.442Z,transformador/nucleo/delta_t,10.56,°C,
2026-05-16T23:47:04.442Z,transformador/primario/corrente,3.03,A,
2026-05-16T23:47:04.442Z,transformador/secundario/corrente,23.33,A,
2026-05-16T23:47:04.442Z,transformador/vibracao/fft_120hz,0.05,g,
2026-05-16T23:47:04.442Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:47:05.945Z,transformador/nucleo/temperatura,56.41,°C,
2026-05-16T23:47:05.945Z,transformador/nucleo/delta_t,10.07,°C,
2026-05-16T23:47:05.945Z,transformador/primario/corrente,3.48,A,
2026-05-16T23:47:05.945Z,transformador/secundario/corrente,23.14,A,
2026-05-16T23:47:05.945Z,transformador/vibracao/fft_120hz,0.11,g,
2026-05-16T23:47:05.945Z,transformador/vibracao/fft_240hz,0.06,g,
2026-05-16T23:47:07.447Z,transformador/nucleo/temperatura,50.67,°C,
2026-05-16T23:47:07.447Z,transformador/nucleo/delta_t,10.65,°C,
2026-05-16T23:47:07.447Z,transformador/primario/corrente,3.21,A,
2026-05-16T23:47:07.447Z,transformador/secundario/corrente,25.49,A,
2026-05-16T23:47:07.447Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:47:07.447Z,transformador/vibracao/fft_240hz,0.07,g,
2026-05-16T23:47:08.948Z,transformador/nucleo/temperatura,54.07,°C,
2026-05-16T23:47:08.948Z,transformador/nucleo/delta_t,9.93,°C,
2026-05-16T23:47:08.948Z,transformador/primario/corrente,3.16,A,
2026-05-16T23:47:08.948Z,transformador/secundario/corrente,17.58,A,
2026-05-16T23:47:08.948Z,transformador/vibracao/fft_120hz,0.08,g,
2026-05-16T23:47:08.948Z,transformador/vibracao/fft_240hz,0.22,g,
2026-05-16T23:47:10.451Z,transformador/nucleo/temperatura,53.63,°C,
2026-05-16T23:47:10.451Z,transformador/nucleo/delta_t,9.07,°C,
2026-05-16T23:47:10.451Z,transformador/primario/corrente,3.27,A,
2026-05-16T23:47:10.451Z,transformador/secundario/corrente,23.5,A,
2026-05-16T23:47:10.451Z,transformador/vibracao/fft_120hz,0.1,g,
2026-05-16T23:47:10.451Z,transformador/vibracao/fft_240hz,0.05,g,
2026-05-16T23:47:11.952Z,transformador/nucleo/temperatura,45.78,°C,
2026-05-16T23:47:11.952Z,transformador/nucleo/delta_t,9.93,°C,
2026-05-16T23:47:11.952Z,transformador/primario/corrente,2.49,A,
2026-05-16T23:47:11.952Z,transformador/secundario/corrente,27.57,A,
2026-05-16T23:47:11.952Z,transformador/vibracao/fft_120hz,0.53,g,
2026-05-16T23:47:11.952Z,transformador/vibracao/fft_240hz,0.04,g,
2026-05-16T23:47:13.453Z,transformador/nucleo/temperatura,48.59,°C,
2026-05-16T23:47:13.453Z,transformador/nucleo/delta_t,9.26,°C,
2026-05-16T23:47:13.453Z,transformador/primario/corrente,3.21,A,
2026-05-16T23:47:13.453Z,transformador/secundario/corrente,23.5,A,
2026-05-16T23:47:13.453Z,transformador/vibracao/fft_120hz,0.12,g,
2026-05-16T23:47:13.453Z,transformador/vibracao/fft_240hz,0.07,g,
